ID_pago,ID_venta,Fecha_pago,Pago
19749,3064,43639,95190
19750,3065,43641,185753.75
19751,3066,43640,121030.38
19752,3067,43651,232000
19753,3068,43652,101797.5
19754,3069,43648,153835.5
19755,3070,43639,232216.88
19756,3071,43653,170033.5
19757,3072,43642,286427.63
19758,3073,43658,199833
19759,3074,43655,110746.13
19760,3075,43644,60655
19761,3076,43637,267921
19762,3077,43637,196328
19763,3078,43633,189736.13
19764,3079,43650,130989.63
19765,3080,43658,49217
19766,3081,43662,186490
19767,3082,43643,177516.5
19768,3083,43639,188993
19769,3084,43661,71137.25
19770,3085,43638,98010
19771,3086,43656,82158.75
19772,3087,43644,33541.5
19773,3088,43651,209686.5
19774,3089,43654,186775.5
19775,3090,43658,290165.63
19776,3091,43664,237042.5
19777,3092,43639,223610.63
19778,3093,43662,194292
19779,3094,43661,135809.75
19780,3095,43650,37762.5
19781,3096,43661,273640.25
19782,3097,43664,126866
19783,3098,43668,47656.75
19784,3099,43649,320383
19785,3100,43670,180636.25
19786,3101,43666,268597.88
19787,3102,43656,161964
19788,3103,43656,115228.38
19789,3104,43667,114492
19790,3105,43661,82476
19791,3106,43648,204587.5
19792,3107,43672,124722
19793,3108,43651,133249.38
19794,3109,43663,74950.5
19795,3110,43669,37668.25
19796,3111,43665,107584.5
19797,3112,43646,85544.5
19798,3113,43675,125706
19799,3114,43675,130685.75
19800,3115,43662,191113.25
19801,3116,43666,35642
19802,3117,43670,178880
19803,3118,43655,306135.25
19804,3119,43669,119116.13
19805,3120,43669,218302.5
19806,3121,43659,332259.5
19807,3122,43668,62002.5
19808,3123,43653,23126.25
19809,3124,43664,269262
19810,3125,43683,86007.25
19811,3126,43671,362785.5
19812,3127,43674,65475.25
19813,3128,43680,227180.25
19814,3129,43662,131333
19815,3130,43668,55420.25
19816,3131,43667,104989.13
19817,3132,43664,65238.75
19818,3133,43682,64877.88
19819,3134,43657,183592.5
19820,3135,43672,131089.25
19821,3136,43660,52203.25
19822,3137,43680,33561
19823,3138,43684,138575.5
19824,3139,43679,294655
19825,3140,43685,156009
19826,3141,43666,213554.25
19827,3142,43684,100299.13
19828,3143,43681,122397.88
19829,3144,43683,247356
19830,3145,43664,223733.25
19831,3146,43680,196076.25
19832,3147,43668,165716.25
19833,3148,43664,231971.25
19834,3149,43683,40581
19835,3150,43666,144861.75
19836,3151,43668,36662.88
19837,3152,43678,32596.88
19838,3153,43686,130079.38
19839,3154,43684,190939.5
19840,3155,43679,73848.13
19841,3156,43670,107339.25
19842,3157,43673,54458.75
19843,3158,43677,140909.25
19844,3159,43669,38243.13
19845,3160,43693,124087.25
19846,3161,43685,81011.5
19847,3162,43682,273332.25
19848,3163,43684,121650.75
19849,3164,43667,146880
19850,3165,43678,179224.5
19851,3166,43669,43587
19852,3167,43673,92337.5
19853,3168,43685,171871.88
19854,3169,43681,258262.5
19855,3170,43699,197106
19856,3171,43676,85573.5
19857,3172,43682,184821.63
19858,3173,43688,174479.63
19859,3174,43695,65048
19860,3175,43688,222601.5
19861,3176,43687,103219.88
19862,3177,43678,100176
19863,3178,43694,128509.25
19864,3179,43690,113116.88
19865,3180,43691,201883.5
19866,3181,43695,119681.63
19867,3182,43685,198471
19868,3183,43686,75784.88
19869,3184,43703,279200.25
19870,3185,43696,239203
19871,3186,43697,197960.75
19872,3187,43698,177502.5
19873,3188,43703,38886.25
19874,3189,43702,91503.5
19875,3190,43692,165501
19876,3191,43704,132163.75
19877,3192,43696,304955
19878,3193,43702,252390
19879,3194,43684,49700.75
19880,3195,43681,138634.38
19881,3196,43697,259454
19882,3197,43690,282838.5
19883,3198,43695,210542.5
19884,3199,43686,232402.5
19885,3200,43692,22649
19886,3201,43690,106182.75
19887,3202,43708,170120.75
19888,3203,43686,211845.38
19889,3204,43684,43859
19890,3205,43696,108854.63
19891,3206,43692,202848.75
19892,3207,43685,149434.25
19893,3208,43699,135407.63
19894,3209,43690,114840.25
19895,3210,43694,124746
19896,3211,43695,75163.25
19897,3212,43694,53146.63
19898,3213,43714,62983.88
19899,3214,43712,200948.5
19900,3215,43702,65364
19901,3216,43705,39918.38
19902,3217,43699,127532.13
19903,3218,43695,101614.13
19904,3219,43694,113240
19905,3220,43704,113191.5
19906,3221,43711,141855
19907,3222,43700,129254.25
19908,3223,43689,118632.5
19909,3224,43691,155328
19910,3225,43694,182060.88
19911,3226,43690,141048.75
19912,3227,43707,90072
19913,3228,43701,40677.5
19914,3229,43702,149292.75
19915,3230,43717,59598
19916,3231,43698,65084
19917,3232,43699,38252.5
19918,3233,43716,89210
19919,3234,43691,95497.88
19920,3235,43699,43472
19921,3236,43702,345655
19922,3237,43705,58764.75
19923,3238,43695,90783
19924,3239,43706,132089.25
19925,3240,43694,96849
19926,3241,43722,69376.63
19927,3242,43721,73365
19928,3243,43699,137058.75
19929,3244,43701,170586.25
19930,3245,43696,225091.13
19931,3246,43719,129456
19932,3247,43720,117538.75
19933,3248,43712,162253.13
19934,3249,43722,24036.25
19935,3250,43707,150351.38
19936,3251,43710,45847.5
19937,3252,43715,245826.88
19938,3253,43721,173634
19939,3254,43711,61886.63
19940,3255,43715,149340.75
19941,3256,43700,251370
19942,3257,43713,114032
19943,3258,43725,97233.5
19944,3259,43724,139343.25
19945,3260,43728,128584.5
19946,3261,43701,209349.25
19947,3262,43705,201112.88
19948,3263,43716,203821.13
19949,3264,43714,184494
19950,3265,43728,49132.13
19951,3266,43709,240741.88
19952,3267,43713,210293.25
19953,3268,43714,363562.5
19954,3269,43720,147326.25
19955,3270,43710,77863.63
19956,3271,43730,132104.88
19957,3272,43720,207045.5
19958,3273,43715,92484
19959,3274,43712,112276.13
19960,3275,43718,52195.5
19961,3276,43728,73875.5
19962,3277,43722,225269.5
19963,3278,43732,90684.25
19964,3279,43712,105705
19965,3280,43709,95192
19966,3281,43712,292042.5
19967,3282,43709,162112.5
19968,3283,43738,298041.75
19969,3284,43720,189661.5
19970,3285,43737,78882.13
19971,3286,43737,311323.38
19972,3287,43723,55432.5
19973,3288,43730,258169.63
19974,3289,43738,364302
19975,3290,43730,143375
19976,3291,43740,195979.25
19977,3292,43720,98425
19978,3293,43735,128519.88
19979,3294,43721,102272
19980,3295,43739,136022.63
19981,3296,43734,51853.63
19982,3297,43729,187141.5
19983,3298,43733,336179.25
19984,3299,43730,153106.25
19985,3300,43724,110233.5
19986,3301,43738,56008.13
19987,3302,43735,272390.63
19988,3303,43744,114528.63
19989,3304,43717,158800
19990,3305,43721,128313.5
19991,3306,43734,220000
19992,3307,43717,191634.63
19993,3308,43722,147504.5
19994,3309,43748,95077.5
19995,3310,43731,103178.75
19996,3311,43738,103853.75
19997,3312,43747,266197
19998,3313,43730,162222.5
19999,3314,43729,226064
20000,3315,43733,173361.5
20001,3316,43723,132987.75
20002,3317,43738,225511
20003,3318,43730,49281.25
20004,3319,43725,67502.25
20005,3320,43752,36646.5
20006,3321,43728,75876.75
20007,3322,43748,22506
20008,3323,43734,335779.5
20009,3324,43745,100929
20010,3325,43731,57928
20011,3326,43728,259777
20012,3327,43747,124875.63
20013,3328,43739,44391.88
20014,3329,43743,314688
20015,3330,43732,76571
20016,3331,43756,105723.75
20017,3332,43757,128915
20018,3333,43732,181330.5
20019,3334,43755,56760
20020,3335,43756,92586
20021,3336,43755,49676
20022,3337,43750,267589
20023,1,42563,266737.88
20024,2,42565,243178
20025,3,42560,89052
20026,4,42564,226931.25
20027,5,42570,142253
20028,6,42573,119144.5
20029,7,42577,50835.75
20030,8,42567,269809.38
20031,9,42578,128047.5
20032,10,42576,255346
20033,11,42567,78383.5
20034,12,42566,124916
20035,13,42580,367162.5
20036,14,42558,83087.5
20037,15,42569,102542
20038,16,42579,117245
20039,17,42567,44855.75
20040,18,42563,209950.63
20041,19,42582,59076.88
20042,20,42571,146187
20043,21,42584,252624
20044,22,42581,90944
20045,23,42565,179866.13
20046,24,42584,53423.75
20047,25,42565,146335.5
20048,26,42557,68722.5
20049,27,42577,82416.25
20050,28,42584,207570
20051,29,42571,94196.38
20052,30,42570,117384
20053,31,42583,175671.75
20054,32,42584,78418.5
20055,33,42570,188013.75
20056,34,42570,310399.63
20057,35,42580,224971.38
20058,36,42568,131792.5
20059,37,42583,145071.5
20060,38,42580,186600
20061,39,42588,144372.5
20062,40,42575,132223
20063,41,42573,177732.5
20064,42,42570,178374
20065,43,42568,72464.5
20066,44,42586,192132.75
20067,45,42578,356382.25
20068,46,42591,161756
20069,47,42592,31177.25
20070,48,42570,182186
20071,49,42586,40210
20072,50,42594,119703.13
20073,51,42569,71077.5
20074,52,42570,200695.5
20075,53,42588,179843.5
20076,54,42581,85874.5
20077,55,42596,122904.25
20078,56,42591,29902.5
20079,57,42578,64091.25
20080,58,42584,285953.25
20081,59,42584,171727
20082,60,42581,240030
20083,61,42589,142605
20084,62,42585,142867.25
20085,63,42575,92268
20086,64,42584,63626.25
20087,65,42596,179604
20088,66,42584,264928
20089,67,42588,118615.88
20090,68,42579,47124
20091,69,42592,276551
20092,70,42589,205961.88
20093,71,42579,242490.63
20094,72,42599,184869
20095,73,42592,40005.5
20096,74,42586,137256.88
20097,75,42594,23482.75
20098,76,42602,219638.25
20099,77,42578,138124
20100,78,42597,56060.63
20101,79,42585,315060.5
20102,80,42606,167388.38
20103,81,42596,226530.5
20104,82,42586,133716.38
20105,83,42592,58884
20106,84,42606,58867.5
20107,85,42606,115665.25
20108,86,42595,267712.5
20109,87,42606,97359.38
20110,88,42593,52649.5
20111,89,42582,27464.5
20112,90,42588,335727
20113,91,42593,90451.13
20114,92,42611,48504
20115,93,42606,115252.5
20116,94,42611,120669.75
20117,95,42588,82977
20118,96,42600,91116.38
20119,97,42614,78192
20120,98,42597,183472.75
20121,99,42612,258404.5
20122,100,42589,66421.88
20123,101,42604,88836.75
20124,102,42591,54804.38
20125,103,42600,148511.25
20126,104,42598,87425
20127,105,42597,231812
20128,106,42588,263212.5
20129,107,42601,223914.75
20130,108,42600,222787.13
20131,109,42618,191025
20132,110,42612,198455.25
20133,111,42619,119333.25
20134,112,42611,133100
20135,113,42609,110905.13
20136,114,42596,100849.88
20137,115,42603,54843.75
20138,116,42596,121707.38
20139,117,42617,215501
20140,118,42603,255909.5
20141,119,42614,38498.63
20142,120,42602,121734.75
20143,121,42619,86108
20144,122,42612,173238.75
20145,123,42607,182669.5
20146,124,42625,115778.5
20147,125,42626,133399
20148,126,42622,171641.5
20149,127,42611,135889.88
20150,128,42624,153773.75
20151,129,42602,170490.75
20152,130,42600,173637
20153,131,42602,59668.13
20154,132,42612,158578.75
20155,133,42612,48995.5
20156,134,42607,220653.13
20157,135,42628,28681.88
20158,136,42601,78054.38
20159,137,42621,85769.25
20160,138,42614,84810
20161,139,42609,66740.63
20162,140,42633,134504.25
20163,141,42625,56934.63
20164,142,42616,141019.5
20165,143,42632,163815
20166,144,42611,97858.75
20167,145,42627,39443.75
20168,146,42623,253621.25
20169,147,42609,91798.5
20170,148,42632,97405.13
20171,149,42609,186563.25
20172,150,42608,225064.5
20173,151,42608,157488
20174,152,42609,132956
20175,153,42621,54332
20176,154,42621,63615.5
20177,155,42636,175449.38
20178,156,42623,195179
20179,157,42635,236491.5
20180,158,42612,91462.5
20181,159,42623,70397.25
20182,160,42614,109403.5
20183,161,42636,163185
20184,162,42625,170209.38
20185,163,42634,145136.25
20186,164,42640,174460.13
20187,165,42638,125138
20188,166,42616,284437.5
20189,167,42640,171344.88
20190,168,42621,230254.38
20191,169,42642,260009.75
20192,170,42643,74660.75
20193,171,42638,169830
20194,172,42629,69781.5
20195,173,42624,300059.5
20196,174,42636,141427
20197,175,42646,52117
20198,176,42617,207354.38
20199,177,42646,178876.5
20200,178,42638,64162.5
20201,179,42645,106041
20202,180,42635,234366
20203,181,42636,45948
20204,182,42642,165381.75
20205,183,42649,180815.25
20206,184,42637,180999
20207,185,42635,263741.25
20208,186,42641,97483.5
20209,187,42638,114878.75
20210,188,42628,67158
20211,189,42650,157700
20212,190,42628,56026.25
20213,191,42645,53915.63
20214,192,42628,69202
20215,193,42654,56706.38
20216,194,42651,123361.88
20217,195,42642,31356.5
20218,196,42640,167089.63
20219,197,42642,64967.25
20220,198,42645,90110.25
20221,199,42656,105292.88
20222,200,42648,263542.88
20223,201,42646,131373.13
20224,202,42642,37284
20225,203,42656,112849.75
20226,204,42642,86522.5
20227,205,42655,250299
20228,206,42645,281687.5
20229,207,42643,167265.5
20230,208,42642,171210
20231,209,42638,205493.5
20232,210,42658,162199.25
20233,211,42646,266780.75
20234,212,42648,61519.5
20235,213,42634,241564.75
20236,214,42642,173126.38
20237,215,42655,152394.75
20238,216,42648,186861.5
20239,217,42657,174825
20240,218,42648,57679.38
20241,219,42649,43907
20242,220,42652,130285.38
20243,221,42652,59325
20244,222,42650,52582.5
20245,223,42663,61240.5
20246,224,42654,129000
20247,225,42654,133665
20248,226,42665,141641.5
20249,227,42661,208870.63
20250,228,42664,251327.38
20251,229,42667,92400.75
20252,230,42647,172770.75
20253,231,42656,83243.88
20254,232,42655,184943.5
20255,233,42648,170293.5
20256,234,42653,215337.5
20257,235,42646,106044.75
20258,236,42652,263035.75
20259,237,42652,218606.25
20260,238,42660,124440
20261,239,42651,292254
20262,240,42663,162339.5
20263,241,42644,254832.5
20264,242,42660,82066.88
20265,243,42665,233818.25
20266,244,42668,178884.5
20267,245,42669,147074.63
20268,246,42655,242012.75
20269,247,42648,197815.88
20270,248,42675,109140
20271,249,42649,253300.13
20272,250,42665,93384.38
20273,251,42676,141329
20274,252,42670,202755
20275,253,42668,70900.75
20276,254,42651,47461.13
20277,255,42656,53067
20278,256,42656,202538
20279,257,42663,152587.13
20280,258,42676,137456
20281,259,42661,147901.5
20282,260,42653,218751.75
20283,261,42672,138388.5
20284,262,42660,181203.63
20285,263,42666,125873.5
20286,264,42659,221364
20287,265,42675,115906.88
20288,266,42679,140724
20289,267,42679,161389.5
20290,268,42662,121031.25
20291,269,42665,55861
20292,270,42668,167863.25
20293,271,42654,136660.13
20294,272,42664,301151.25
20295,273,42654,90360
20296,274,42662,137860
20297,275,42671,134931.13
20298,276,42683,129937.5
20299,277,42684,254823.25
20300,278,42676,106718.75
20301,279,42658,176869.5
20302,280,42669,110225.5
20303,281,42669,135159.75
20304,282,42669,316813.13
20305,283,42671,167037.25
20306,284,42659,300612.25
20307,285,42670,89089
20308,286,42678,65471.25
20309,287,42679,170100
20310,288,42684,115536.75
20311,289,42670,111919.88
20312,290,42665,179727.25
20313,291,42667,234709.38
20314,292,42668,32305.5
20315,293,42683,53802.25
20316,294,42676,73745
20317,295,42668,98336.88
20318,296,42664,221722.5
20319,297,42683,337392
20320,298,42681,75074.5
20321,299,42668,38396.25
20322,300,42671,85403.75
20323,301,42664,182272
20324,302,42669,146486.75
20325,303,42685,216027.63
20326,304,42667,326570.75
20327,305,42671,143797.5
20328,306,42684,131989
20329,307,42668,205702
20330,308,42688,190152
20331,309,42689,220439.63
20332,310,42666,99099
20333,311,42693,75678.13
20334,312,42695,197410.5
20335,313,42677,48923.88
20336,314,42697,173362.5
20337,315,42687,304996.38
20338,316,42684,321388.88
20339,317,42696,219374
20340,318,42696,55096.5
20341,319,42676,120171
20342,320,42676,307019.88
20343,321,42674,122217.5
20344,322,42688,31988.25
20345,323,42674,199020.75
20346,324,42701,109507.5
20347,325,42673,41550
20348,326,42675,153403
20349,327,42676,127755
20350,328,42676,171171
20351,329,42681,240290.63
20352,330,42676,148656.25
20353,331,42699,123794.38
20354,332,42675,109710
20355,333,42679,100375
20356,334,42703,263870.75
20357,335,42691,79365
20358,336,42690,174307.63
20359,337,42687,51701.25
20360,338,42695,45207.63
20361,339,42682,85396.88
20362,340,42683,97972.88
20363,341,42689,248837.13
20364,342,42706,249028.5
20365,343,42703,147262.5
20366,344,42696,135433.25
20367,345,42692,157936.88
20368,346,42685,165084.5
20369,347,42689,106481.5
20370,348,42685,195111.13
20371,349,42709,174856.5
20372,350,42682,85103.75
20373,351,42690,52340.63
20374,352,42708,257568.75
20375,353,42693,247523.13
20376,354,42707,110684.5
20377,355,42689,147710.75
20378,356,42686,103853.75
20379,357,42706,213493
20380,358,42692,147506
20381,359,42707,147078.75
20382,360,42694,112027.5
20383,361,42707,188240.63
20384,362,42715,91561.88
20385,363,42694,47328
20386,364,42700,157129.5
20387,365,42708,84169.38
20388,366,42707,120149
20389,367,42701,62652.5
20390,368,42706,44290
20391,369,42705,154792.38
20392,370,42692,172246.88
20393,371,42711,138747.5
20394,372,42709,164691.13
20395,373,42708,102851.38
20396,374,42713,111910.88
20397,375,42709,174828.75
20398,376,42697,151256.63
20399,377,42698,65651.25
20400,378,42699,210000
20401,379,42717,101601
20402,380,42695,323338
20403,381,42700,96985.5
20404,382,42706,322773
20405,383,42705,166395.75
20406,384,42696,227925
20407,385,42703,218300.63
20408,386,42722,103845
20409,387,42719,60809
20410,388,42701,104394
20411,389,42725,110348
20412,390,42725,48668.75
20413,391,42713,185437.5
20414,392,42715,195056.25
20415,393,42704,145546.88
20416,394,42707,118349
20417,395,42719,144912
20418,396,42718,200318
20419,397,42723,116665.13
20420,398,42710,53478
20421,399,42707,60482.5
20422,400,42702,153140
20423,401,42703,335362.5
20424,402,42710,273517.25
20425,403,42704,96255
20426,404,42707,87822
20427,405,42714,225624
20428,406,42729,235462.5
20429,407,42730,172935
20430,408,42729,91223.5
20431,409,42724,218761.13
20432,410,42731,54406.5
20433,411,42725,92846.25
20434,412,42724,158619
20435,413,42722,190937.25
20436,414,42732,53179
20437,415,42711,48323
20438,416,42706,160975.88
20439,417,42708,172688.25
20440,418,42730,306623.63
20441,419,42720,119037.75
20442,420,42718,127395
20443,421,42725,151216.88
20444,422,42729,79663.5
20445,423,42718,136272.5
20446,424,42729,243219.38
20447,425,42713,139719.13
20448,426,42708,130332.38
20449,427,42716,72920.25
20450,428,42723,42295.5
20451,429,42738,273811.63
20452,430,42724,173521.88
20453,431,42736,139555.13
20454,432,42717,247537.5
20455,433,42738,106560
20456,434,42738,237328.5
20457,435,42722,192691
20458,436,42714,97899.38
20459,437,42725,113727.63
20460,438,42715,192918
20461,439,42741,315544.75
20462,440,42717,134708.13
20463,441,42718,98825.25
20464,442,42725,109007.88
20465,443,42739,125133.75
20466,444,42729,125664
20467,445,42717,23644.5
20468,446,42739,52397.25
20469,447,42736,222432.25
20470,448,42742,144933.75
20471,449,42722,98618.5
20472,450,42726,209343
20473,451,42746,50874.75
20474,452,42742,262246.25
20475,453,42742,202112.5
20476,454,42728,57321
20477,455,42723,304939
20478,456,42731,224640
20479,457,42737,63960
20480,458,42727,73485
20481,459,42735,73803.25
20482,460,42730,40290.25
20483,461,42747,51592.5
20484,462,42726,115591.5
20485,463,42740,245297.5
20486,464,42736,104604.5
20487,465,42741,328601.5
20488,466,42740,30338
20489,467,42728,65094.75
20490,468,42742,108763.13
20491,469,42732,68347.5
20492,470,42737,109443
20493,471,42728,100168.75
20494,472,42743,227502
20495,473,42727,109095
20496,474,42752,202830.75
20497,475,42742,71060
20498,476,42728,106436
20499,477,42743,106930.25
20500,478,42738,114156
20501,479,42735,128528
20502,480,42741,66352
20503,481,42745,145847.5
20504,482,42750,247890.38
20505,483,42733,118338.75
20506,484,42758,188304.75
20507,485,42754,136701
20508,486,42758,274934.5
20509,487,42746,309382.88
20510,488,42753,163355
20511,489,42752,31740
20512,490,42755,238914
20513,491,42739,44833.75
20514,492,42742,162291
20515,493,42735,243572.88
20516,494,42734,216220.25
20517,495,42749,322337
20518,496,42747,145758.13
20519,497,42742,164509.13
20520,498,42761,125592.5
20521,499,42751,66429
20522,500,42755,279750
20523,501,42746,120625.75
20524,502,42741,260988
20525,503,42751,80919
20526,504,42758,152031.75
20527,505,42753,107521.5
20528,506,42740,150899.38
20529,507,42738,129068.25
20530,508,42756,287192.25
20531,509,42747,53530
20532,510,42736,146982.5
20533,511,42759,32320
20534,512,42761,222867.5
20535,513,42737,230202.75
20536,514,42754,92653.5
20537,515,42757,32847.13
20538,516,42742,90112.75
20539,517,42756,164190.75
20540,518,42761,79758
20541,519,42752,85346.63
20542,520,42757,34917.75
20543,521,42749,92544.38
20544,522,42743,161675
20545,523,42746,178672.5
20546,524,42765,192072
20547,525,42754,156170
20548,526,42759,199300.5
20549,527,42762,116972.63
20550,528,42759,284130
20551,529,42746,176825.25
20552,530,42756,55857
20553,531,42745,89096
20554,532,42770,124965.75
20555,533,42761,75753
20556,534,42760,51289.5
20557,535,42751,216335
20558,536,42752,161515.38
20559,537,42748,128890.13
20560,538,42759,270141.75
20561,539,42760,95224.13
20562,540,42769,70698.38
20563,541,42755,31449.5
20564,542,42764,189371
20565,543,42771,70523.25
20566,544,42748,86791.38
20567,545,42756,52418.5
20568,546,42759,78511.88
20569,547,42772,125000
20570,548,42775,291255.25
20571,549,42772,175498.5
20572,550,42777,213915.63
20573,551,42779,276875.25
20574,552,42756,100578.13
20575,553,42759,196094.25
20576,554,42770,108376.13
20577,555,42775,161218.5
20578,556,42766,70936.5
20579,557,42772,239555.25
20580,558,42763,234376.5
20581,559,42761,198763
20582,560,42777,176521.88
20583,561,42767,35092.63
20584,562,42764,120065.75
20585,563,42760,159027
20586,564,42779,64246
20587,565,42763,114733.5
20588,566,42778,235243.75
20589,567,42774,58738.75
20590,568,42774,79999.88
20591,569,42761,87549.75
20592,570,42785,82476
20593,571,42785,40254.5
20594,572,42763,237144.38
20595,573,42769,129853.13
20596,574,42770,31428.75
20597,575,42781,234675
20598,576,42776,54418.5
20599,577,42766,111207.25
20600,578,42775,196496.63
20601,579,42775,101472.5
20602,580,42780,204360.5
20603,581,42763,217752.5
20604,582,42776,323060
20605,583,42780,220968
20606,584,42786,134700.13
20607,585,42765,131275.38
20608,586,42762,76740.13
20609,587,42766,160793
20610,588,42783,58646
20611,589,42762,171585.75
20612,590,42787,78446.25
20613,591,42772,54464
20614,592,42787,124953.75
20615,593,42791,154371.75
20616,594,42787,143554.5
20617,595,42780,167974.75
20618,596,42779,44795
20619,597,42791,40470
20620,598,42787,91932
20621,599,42776,92321
20622,600,42793,159455.75
20623,601,42793,114954
20624,602,42787,152345.38
20625,603,42778,176022.75
20626,604,42782,88040.38
20627,605,42781,227158
20628,606,42792,45095.63
20629,607,42783,52252.38
20630,608,42788,139702.5
20631,609,42797,223860
20632,610,42799,132318.13
20633,611,42789,332367
20634,612,42797,109905.5
20635,613,42798,234900
20636,614,42786,135713.13
20637,615,42796,249040
20638,616,42780,154741.13
20639,617,42800,160497.5
20640,618,42784,48945
20641,619,42776,88245.38
20642,620,42787,50786.25
20643,621,42791,271391
20644,622,42785,139543.5
20645,623,42788,72207
20646,624,42792,140294
20647,625,42784,271478.25
20648,626,42776,257641.38
20649,627,42797,61844.75
20650,628,42796,170103.5
20651,629,42797,178377.38
20652,630,42805,195882.5
20653,631,42802,246602
20654,632,42794,227054.63
20655,633,42802,148880.5
20656,634,42795,322054
20657,635,42804,122706.38
20658,636,42783,145184.63
20659,637,42789,117253.75
20660,638,42799,114463
20661,639,42791,330772.63
20662,640,42802,155382.5
20663,641,42805,288279.75
20664,642,42782,88922.75
20665,643,42792,292261.88
20666,644,42787,145263
20667,645,42787,239712
20668,646,42790,149100
20669,647,42791,43282
20670,648,42789,144146.63
20671,649,42789,48294.25
20672,650,42794,97170
20673,651,42810,126994.5
20674,652,42800,135068.5
20675,653,42795,91268.63
20676,654,42786,244234.13
20677,655,42790,348377
20678,656,42804,221634
20679,657,42796,198729
20680,658,42800,180358.75
20681,659,42805,62550
20682,660,42783,125444
20683,661,42809,216318.75
20684,662,42789,245395.75
20685,663,42784,57980.38
20686,664,42805,257229
20687,665,42801,190078.38
20688,666,42811,182247.5
20689,667,42793,81490
20690,668,42800,189125.63
20691,669,42813,218478.75
20692,670,42808,273574.63
20693,671,42798,159741.25
20694,672,42794,153240.75
20695,673,42797,59914.75
20696,674,42798,174021
20697,675,42809,41214.5
20698,676,42813,38945.38
20699,677,42811,28397.25
20700,678,42811,154912.5
20701,679,42814,134371.13
20702,680,42793,128733
20703,681,42797,145763
20704,682,42817,197211.5
20705,683,42805,131179.13
20706,684,42817,285655.5
20707,685,42814,82789.5
20708,686,42808,41346.38
20709,687,42818,151860
20710,688,42803,86104.75
20711,689,42815,77768
20712,690,42813,90436.5
20713,691,42806,103382.75
20714,692,42796,127860.38
20715,693,42805,215300.88
20716,694,42822,49104
20717,695,42807,190573.13
20718,696,42820,172416
20719,697,42796,196252
20720,698,42805,98642.5
20721,699,42811,67871.75
20722,700,42798,156414.38
20723,701,42824,252900
20724,702,42809,319153.13
20725,703,42811,167640
20726,704,42825,317545.5
20727,705,42801,145730.25
20728,706,42803,187695
20729,707,42803,214140
20730,708,42828,140501.5
20731,709,42805,147708.75
20732,710,42819,161454.5
20733,711,42819,264254.38
20734,712,42819,285083.5
20735,713,42806,86057.88
20736,714,42804,266901.25
20737,715,42805,41210.13
20738,716,42812,224231
20739,717,42821,57187.25
20740,718,42817,92011.5
20741,719,42803,195729.88
20742,720,42805,277076
20743,721,42831,33324.5
20744,722,42820,76443.25
20745,723,42832,64813.5
20746,724,42823,260671.63
20747,725,42820,112747.5
20748,726,42816,135170
20749,727,42827,146055
20750,728,42828,73218.25
20751,729,42819,238148.38
20752,730,42835,228833
20753,731,42826,69405.75
20754,732,42821,81592.88
20755,733,42824,153155.5
20756,734,42810,80558.75
20757,735,42814,73502.88
20758,736,42818,105070
20759,737,42818,97622.5
20760,738,42838,150197.25
20761,739,42813,190968.75
20762,740,42830,291052.25
20763,741,42831,148034.25
20764,742,42833,166279.5
20765,743,42817,67858
20766,744,42842,67258.13
20767,745,42830,55661.88
20768,746,42827,95132
20769,747,42830,169433.75
20770,748,42825,268185
20771,749,42838,84944.25
20772,750,42843,166992
20773,751,42814,69514.5
20774,752,42824,188734
20775,753,42841,49956.88
20776,754,42828,150819.63
20777,755,42835,275331.88
20778,756,42839,38606.25
20779,757,42844,38340.75
20780,758,42830,191896
20781,759,42824,102960
20782,760,42839,211916.25
20783,761,42831,51462.5
20784,762,42841,46464
20785,763,42834,301476
20786,764,42822,140280
20787,765,42833,294310.13
20788,766,42828,130560
20789,767,42837,63768.75
20790,768,42828,151651.5
20791,769,42842,145266.38
20792,770,42827,167980
20793,771,42827,27945.5
20794,772,42844,170493.5
20795,773,42849,60593
20796,774,42847,291519
20797,775,42848,200812.5
20798,776,42832,51395
20799,777,42836,76474.5
20800,778,42847,194341.5
20801,779,42847,234720
20802,780,42851,200910
20803,781,42830,152173.75
20804,782,42832,37499.5
20805,783,42843,181961.63
20806,784,42851,97338.25
20807,785,42839,210643.5
20808,786,42838,114156
20809,787,42848,258109.88
20810,788,42851,106731.5
20811,789,42850,222731.13
20812,790,42852,80932.5
20813,791,42842,108649.5
20814,792,42833,195640
20815,793,42845,63415
20816,794,42835,190368.25
20817,795,42854,42309.5
20818,796,42832,118786.25
20819,797,42860,180285
20820,798,42840,184842.75
20821,799,42840,276227.75
20822,800,42843,81656.25
20823,801,42859,165399.75
20824,802,42849,138253.5
20825,803,42851,139426.13
20826,804,42848,72504
20827,805,42861,183647.25
20828,806,42841,51944
20829,807,42847,236467
20830,808,42860,78778
20831,809,42838,161560.5
20832,810,42842,41788.13
20833,811,42844,225689.75
20834,812,42865,276031.5
20835,813,42847,91683.75
20836,814,42851,203400
20837,815,42866,211302
20838,816,42846,272513
20839,817,42867,109829.75
20840,818,42848,30576
20841,819,42852,70329
20842,820,42841,211021.25
20843,821,42852,174000.75
20844,822,42866,203541.63
20845,823,42848,124099.13
20846,824,42852,60570
20847,825,42866,108360
20848,826,42842,213695.88
20849,827,42860,173976.13
20850,828,42867,159846.75
20851,829,42861,152361
20852,830,42868,176193.88
20853,831,42849,110112.5
20854,832,42863,71775
