Columna1,Fecha venta,ID_producto,ID_Zona,Venta,ID_Vendedor,ID_Cliente
1897,"2017-11-12",3,4,421290,10,4
1898,"2017-11-13",4,1,1179957,2,4
1899,"2017-11-13",5,4,878940,27,5
1900,"2017-11-13",2,3,1116587,4,10
1901,"2017-11-14",6,3,917378,45,8
1902,"2017-11-14",4,1,431275,27,8
1903,"2017-11-16",1,4,1213505,15,10
1904,"2017-11-16",3,3,1601600,6,8
1905,"2017-11-16",2,1,756900,30,7
1906,"2017-11-17",2,3,416430,44,6
1907,"2017-11-17",4,3,501380,29,7
1908,"2017-11-18",1,1,472668,22,3
1909,"2017-11-18",1,3,508606,28,6
1910,"2017-11-18",4,3,1179190,3,1
1911,"2017-11-18",4,4,1059827,45,6
1912,"2017-11-19",5,2,783370,10,7
1913,"2017-11-19",5,3,1926344,15,1
1914,"2017-11-19",2,1,914641,42,2
1915,"2017-11-19",5,1,1736901,31,6
1916,"2017-11-19",3,1,2323868,10,8
1917,"2017-11-20",2,3,426010,30,4
1918,"2017-11-20",1,2,301815,23,3
1919,"2017-11-20",3,3,363968,14,5
1920,"2017-11-20",4,2,2347137,42,3
1921,"2017-11-21",3,2,655893,18,4
1922,"2017-11-21",4,3,1360523,24,5
1923,"2017-11-21",4,3,1276289,18,9
1924,"2017-11-22",1,3,2613405,40,1
1925,"2017-11-22",5,4,1817736,46,8
1926,"2017-11-22",4,2,557127,21,8
1927,"2017-11-23",1,2,187680,6,1
1928,"2017-11-23",6,3,1674903,40,4
1929,"2017-11-23",6,2,854496,21,7
1930,"2017-11-23",5,3,1539252,7,1
1931,"2017-11-24",4,3,1228320,12,10
1932,"2017-11-24",2,2,795696,11,8
1933,"2017-11-24",5,4,1688040,24,3
1934,"2017-11-25",5,3,1021230,2,5
1935,"2017-11-25",5,3,405280,37,3
1936,"2017-11-25",6,4,1780350,41,4
1937,"2017-11-25",4,2,1265992,2,7
1938,"2017-11-26",2,3,783860,35,3
1939,"2017-11-26",5,2,693631,37,8
1940,"2017-11-27",5,2,941154,21,1
1941,"2017-11-27",4,1,1701080,23,10
1942,"2017-11-27",3,2,747947,36,4
1943,"2017-11-28",3,1,1406563,22,3
1944,"2017-11-28",2,2,1527120,12,7
1945,"2017-11-30",2,1,1545720,35,6
1946,"2017-11-30",6,4,2147112,39,9
1947,"2017-11-30",6,1,1189936,13,9
1948,"2017-12-01",4,4,1685904,45,4
1949,"2017-12-02",6,4,693515,47,9
1950,"2017-12-02",5,4,324213,38,5
1951,"2017-12-02",5,2,753786,4,5
1952,"2017-12-03",4,1,1341684,11,9
1953,"2017-12-03",1,2,2103000,21,3
1954,"2017-12-03",5,1,1346136,9,5
1955,"2017-12-04",4,4,753900,19,10
1956,"2017-12-04",5,2,1028382,11,3
1957,"2017-12-05",3,4,2868470,28,5
1958,"2017-12-06",1,1,1536832,34,2
1959,"2017-12-06",4,3,1002211,33,8
1960,"2017-12-06",5,3,2446962,42,1
1961,"2017-12-06",4,4,807120,37,4
1962,"2017-12-08",4,4,2203166,22,1
1963,"2017-12-09",3,3,536679,10,5
1964,"2017-12-10",6,2,804344,47,3
1965,"2017-12-10",1,1,293949,28,5
1966,"2017-12-10",2,4,270996,28,8
1967,"2017-12-11",4,1,2046384,21,8
1968,"2017-12-12",2,1,1732446,32,3
1969,"2017-12-13",6,4,1842785,34,3
1970,"2017-12-13",4,4,856692,25,3
1971,"2017-12-13",3,2,857925,37,8
1972,"2017-12-14",4,3,814968,2,8
1973,"2017-12-14",1,2,490507,13,9
1974,"2017-12-14",1,2,387828,41,5
1975,"2017-12-14",4,4,907137,15,9
1976,"2017-12-14",2,4,1393095,38,6
1977,"2017-12-15",2,3,1395387,33,3
1978,"2017-12-16",4,3,696762,45,9
1979,"2017-12-17",5,4,2136288,38,5
1980,"2017-12-17",2,1,2671748,21,7
1981,"2017-12-17",2,2,425565,41,10
1982,"2017-12-18",6,4,1036392,33,7
1983,"2017-12-18",4,4,2390634,7,4
1984,"2017-12-18",3,3,701250,3,2
1985,"2017-12-18",6,3,2789428,5,5
1986,"2017-12-18",3,4,940500,39,1
1987,"2017-12-18",1,2,875978,38,10
1988,"2017-12-19",5,2,1770930,41,4
1989,"2017-12-19",4,4,2548584,28,9
1990,"2017-12-19",4,3,2021880,11,10
1991,"2017-12-19",3,3,2456958,29,7
1992,"2017-12-19",5,1,984144,37,5
1993,"2017-12-20",2,2,2110342,38,1
1994,"2017-12-20",4,2,651192,33,10
1995,"2017-12-20",2,4,2263626,41,4
1996,"2017-12-20",5,3,1642584,21,8
1997,"2017-12-20",4,3,1058840,43,6
1998,"2017-12-21",2,3,2303928,41,3
1999,"2017-12-21",6,3,1693710,12,4
2000,"2017-12-22",3,3,456672,17,4
2001,"2017-12-22",4,4,1348055,20,1
2002,"2017-12-22",4,4,1653852,23,8
2003,"2017-12-23",6,3,1432500,10,7
2004,"2017-12-23",3,4,296856,23,6
2005,"2017-12-23",5,1,629628,28,10
2006,"2017-12-24",1,2,1774528,6,8
2007,"2017-12-24",3,4,402462,21,8
2008,"2017-12-24",4,4,1401361,33,8
2009,"2017-12-24",1,3,927627,26,3
2010,"2017-12-24",6,4,1040746,40,1
2011,"2017-12-25",3,1,1555813,28,6
2012,"2017-12-27",6,3,924866,42,7
2013,"2017-12-27",4,1,740211,17,6
2014,"2017-12-27",3,2,2029607,5,4
2015,"2017-12-27",1,2,1407726,29,4
2016,"2017-12-28",4,2,2815292,40,9
2017,"2017-12-28",1,4,1329968,15,1
2018,"2017-12-29",5,4,545925,40,6
2019,"2017-12-29",1,3,1347420,38,9
2020,"2017-12-29",6,1,322960,24,2
2021,"2017-12-29",3,1,873000,12,10
2022,"2017-12-30",5,3,588756,38,3
2023,"2017-12-30",2,2,763233,21,3
2024,"2017-12-30",4,2,2471249,1,1
2025,"2017-12-30",2,1,1499678,15,5
2026,"2017-12-31",3,4,1109808,27,5
2027,"2017-12-31",5,2,368959,30,10
2028,"2017-12-31",2,4,680760,5,9
2029,"2017-12-31",2,4,1176209,26,8
2030,"2017-12-31",4,4,2219468,5,2
2031,"2017-12-31",1,1,1450425,4,6
2032,"2017-12-31",5,2,616192,39,8
2033,"2017-12-31",4,2,1247750,11,8
2034,"2018-01-02",4,2,761047,26,8
2035,"2018-01-02",5,1,1809140,46,6
2036,"2018-01-02",1,4,446940,14,7
2037,"2018-01-03",2,4,700700,1,3
2038,"2018-01-03",2,4,2107784,22,4
2039,"2018-01-03",1,4,1139076,1,3
2040,"2018-01-04",3,1,2014110,21,10
2041,"2018-01-04",5,3,823200,32,6
2042,"2018-01-05",4,4,539280,3,5
2043,"2018-01-05",4,2,2346400,44,4
2044,"2018-01-05",4,1,567742,42,1
2045,"2018-01-06",6,3,1792560,46,2
2046,"2018-01-06",5,2,2331648,30,2
2047,"2018-01-06",6,4,2053005,41,6
2048,"2018-01-07",2,3,1102280,42,8
2049,"2018-01-07",4,4,1856525,15,2
2050,"2018-01-07",4,4,1741320,22,5
2051,"2018-01-08",1,3,1275560,10,1
2052,"2018-01-08",5,2,386036,13,4
2053,"2018-01-08",3,2,1730675,35,6
2054,"2018-01-08",3,3,1568697,40,6
2055,"2018-01-08",5,4,1196465,5,6
2056,"2018-01-09",6,2,2462280,33,5
2057,"2018-01-09",5,4,419256,47,8
2058,"2018-01-10",5,3,1184376,44,5
2059,"2018-01-10",3,4,738430,8,6
2060,"2018-01-10",3,4,1437408,39,3
2061,"2018-01-10",4,1,1615851,14,2
2062,"2018-01-10",2,1,466722,11,4
2063,"2018-01-10",4,4,1450556,31,4
2064,"2018-01-11",5,4,1331856,42,7
2065,"2018-01-11",4,3,873200,38,3
2066,"2018-01-11",2,2,1461570,10,4
2067,"2018-01-11",3,1,562827,38,3
2068,"2018-01-11",2,1,2494410,35,9
2069,"2018-01-12",3,4,1685132,8,1
2070,"2018-01-12",4,4,2399040,27,5
2071,"2018-01-12",3,1,2487712,15,2
2072,"2018-01-12",4,4,808170,5,9
2073,"2018-01-12",4,2,2030783,6,5
2074,"2018-01-13",5,4,363280,9,3
2075,"2018-01-13",2,1,1355365,2,8
2076,"2018-01-14",6,4,1074675,9,1
2077,"2018-01-14",5,1,2398008,9,9
2078,"2018-01-14",3,4,609342,37,1
2079,"2018-01-14",5,4,1411969,9,2
2080,"2018-01-15",4,2,2049606,43,6
2081,"2018-01-15",2,2,500610,22,7
2082,"2018-01-16",6,3,938562,35,10
2083,"2018-01-16",6,2,2245203,5,3
2084,"2018-01-16",1,2,1422220,22,1
2085,"2018-01-16",5,2,2387832,31,1
2086,"2018-01-17",2,2,1428480,13,8
2087,"2018-01-17",1,4,2119735,45,6
2088,"2018-01-18",5,1,674276,22,6
2089,"2018-01-18",4,3,255061,11,4
2090,"2018-01-18",4,1,1104846,3,7
2091,"2018-01-20",4,1,1298403,5,6
2092,"2018-01-20",4,2,472685,45,9
2093,"2018-01-20",5,3,1182841,24,5
2094,"2018-01-20",4,2,1427118,9,3
2095,"2018-01-20",2,1,272880,3,6
2096,"2018-01-20",2,1,831316,40,1
2097,"2018-01-20",2,3,1469460,38,9
2098,"2018-01-21",3,2,1133199,24,4
2099,"2018-01-21",2,1,1247760,3,5
2100,"2018-01-21",4,1,727680,38,3
2101,"2018-01-21",6,3,1522840,1,9
2102,"2018-01-21",2,3,1489911,10,8
2103,"2018-01-22",4,3,1447509,16,7
2104,"2018-01-22",3,4,1970874,8,1
2105,"2018-01-22",3,1,1438827,36,6
2106,"2018-01-22",1,3,1440540,26,7
2107,"2018-01-22",5,1,816228,18,6
2108,"2018-01-23",3,3,1197485,36,3
2109,"2018-01-23",4,1,528892,49,5
2110,"2018-01-23",4,4,1528254,1,2
2111,"2018-01-23",3,1,2233899,7,3
2112,"2018-01-23",1,3,709560,5,8
2113,"2018-01-23",3,1,2111472,8,2
2114,"2018-01-24",3,1,656744,18,2
2115,"2018-01-25",4,3,1713992,38,1
2116,"2018-01-25",1,3,1355046,20,10
2117,"2018-01-26",4,1,748790,9,4
2118,"2018-01-26",5,1,1285842,20,5
2119,"2018-01-26",4,2,509600,2,2
2120,"2018-01-27",3,2,378900,9,8
2121,"2018-01-27",5,3,810186,26,9
2122,"2018-01-27",3,2,757434,41,9
2123,"2018-01-28",2,4,550816,2,3
2124,"2018-01-29",1,1,475171,11,7
2125,"2018-01-29",4,4,650750,3,9
2126,"2018-01-29",6,4,2381400,39,8
2127,"2018-01-29",6,1,1409546,20,4
2128,"2018-01-30",1,1,2181432,44,1
2129,"2018-01-30",4,4,1286766,19,10
2130,"2018-01-30",6,1,928368,49,6
2131,"2018-01-30",3,3,1820448,19,7
2132,"2018-01-31",4,3,1482810,6,1
2133,"2018-01-31",4,4,190280,39,9
2134,"2018-01-31",1,1,2290545,15,7
2135,"2018-02-01",5,3,1709037,22,1
2136,"2018-02-01",6,3,669664,38,8
2137,"2018-02-01",2,3,1204200,37,4
2138,"2018-02-01",1,2,1041120,6,10
2139,"2018-02-02",5,1,1140876,5,10
2140,"2018-02-02",6,1,1315126,24,5
2141,"2018-02-03",5,1,272545,20,2
2142,"2018-02-03",4,3,808192,10,4
2143,"2018-02-03",1,3,536672,31,9
2144,"2018-02-04",6,3,1677728,49,3
2145,"2018-02-04",3,3,224342,45,9
2146,"2018-02-04",6,3,570760,29,3
2147,"2018-02-04",4,4,682240,34,10
2148,"2018-02-04",3,3,1747292,15,1
2149,"2018-02-05",3,4,693244,11,5
2150,"2018-02-05",5,4,1155436,45,1
2151,"2018-02-06",2,1,303365,21,2
2152,"2018-02-06",6,4,1298869,13,7
2153,"2018-02-06",1,4,2001232,16,2
2154,"2018-02-06",3,2,1539800,12,1
2155,"2018-02-06",5,2,1949220,44,7
2156,"2018-02-06",5,3,1627556,43,5
2157,"2018-02-07",4,3,1522222,17,8
2158,"2018-02-08",4,3,652896,27,5
2159,"2018-02-08",3,4,1157544,10,8
2160,"2018-02-09",6,3,734786,31,5
2161,"2018-02-09",1,1,1511160,26,9
2162,"2018-02-09",6,4,864248,32,3
2163,"2018-02-09",6,1,1401822,31,3
2164,"2018-02-09",3,3,506540,12,1
2165,"2018-02-10",4,4,444299,45,4
2166,"2018-02-11",1,2,1163542,18,3
2167,"2018-02-12",4,4,1436211,36,5
2168,"2018-02-12",6,3,481992,9,4
2169,"2018-02-12",4,3,2069786,7,2
2170,"2018-02-12",1,3,973764,41,2
2171,"2018-02-13",5,4,636918,18,7
2172,"2018-02-13",5,1,1733022,36,2
2173,"2018-02-13",3,3,2331324,4,9
2174,"2018-02-13",4,1,1541976,23,8
2175,"2018-02-13",4,1,561132,47,6
2176,"2018-02-13",4,3,1302720,6,5
2177,"2018-02-14",4,4,366132,12,10
2178,"2018-02-14",5,2,2108109,37,9
2179,"2018-02-14",3,2,928243,30,8
2180,"2018-02-14",6,3,673670,43,8
2181,"2018-02-14",4,1,1140156,46,7
2182,"2018-02-15",5,3,1031058,10,8
2183,"2018-02-15",2,3,262185,45,2
2184,"2018-02-15",4,3,839522,44,5
2185,"2018-02-15",2,2,770968,42,10
2186,"2018-02-17",1,4,1815336,39,7
2187,"2018-02-17",5,3,342078,18,10
2188,"2018-02-17",3,2,1660120,17,4
2189,"2018-02-17",2,2,1647409,8,8
2190,"2018-02-17",6,3,1912638,27,4
2191,"2018-02-17",4,3,544896,45,1
2192,"2018-02-18",4,1,1307250,15,8
2193,"2018-02-18",1,4,2470000,15,1
2194,"2018-02-18",2,3,1109262,5,7
2195,"2018-02-19",4,1,850752,14,10
2196,"2018-02-19",3,4,319616,43,3
2197,"2018-02-19",3,1,800160,12,8
2198,"2018-02-19",2,4,704770,42,4
2199,"2018-02-19",5,3,982563,12,6
2200,"2018-02-20",4,2,1586032,23,8
2201,"2018-02-21",5,4,1598283,37,4
2202,"2018-02-21",1,4,764505,16,2
2203,"2018-02-21",7,3,443976,8,6
2204,"2018-02-24",5,3,788697,4,3
2205,"2018-02-24",5,1,685082,12,3
2206,"2018-02-25",4,2,1002122,9,1
2207,"2018-02-25",4,4,2577332,21,2
2208,"2018-02-25",5,3,888900,46,9
2209,"2018-02-26",3,3,1761200,23,5
2210,"2018-02-26",2,1,1706400,18,5
2211,"2018-02-26",2,1,1095146,12,3
2212,"2018-02-26",2,4,1351196,26,2
2213,"2018-02-27",4,2,493924,26,10
2214,"2018-02-27",5,2,1882440,40,10
2215,"2018-02-27",4,1,659316,15,2
2216,"2018-02-28",7,2,657500,42,2
2217,"2018-02-28",2,3,703950,45,10
2218,"2018-02-28",4,4,1918728,6,10
2219,"2018-02-28",3,1,697746,40,10
2220,"2018-03-01",4,1,348720,19,7
2221,"2018-03-01",1,2,1908286,45,4
2222,"2018-03-01",5,2,1929198,22,8
2223,"2018-03-01",6,2,927927,2,3
2224,"2018-03-02",1,4,1996209,6,7
2225,"2018-03-02",4,3,1552041,23,10
2226,"2018-03-02",3,2,980934,31,4
2227,"2018-03-03",4,2,732028,42,4
2228,"2018-03-03",4,3,1463264,22,1
2229,"2018-03-03",2,1,1177722,16,7
2230,"2018-03-03",2,2,1205347,12,7
2231,"2018-03-04",5,2,1510825,44,2
2232,"2018-03-04",1,4,2257515,5,3
2233,"2018-03-04",4,2,1202850,17,3
2234,"2018-03-05",3,4,1191033,3,1
2235,"2018-03-05",4,4,500836,49,5
2236,"2018-03-05",6,3,1343844,7,9
2237,"2018-03-05",5,3,1460224,30,1
2238,"2018-03-05",7,1,1659833,3,9
2239,"2018-03-06",3,3,1705712,28,7
2240,"2018-03-06",7,2,503828,39,8
2241,"2018-03-08",4,2,1930614,41,3
2242,"2018-03-08",5,3,708792,26,3
2243,"2018-03-08",6,4,446940,33,1
2244,"2018-03-09",7,2,1159650,9,10
2245,"2018-03-10",1,4,1489124,14,2
2246,"2018-03-10",5,2,2175360,18,6
2247,"2018-03-10",5,3,1331936,5,8
2248,"2018-03-10",4,4,616044,11,10
2249,"2018-03-11",4,2,1243699,15,2
2250,"2018-03-11",5,4,343602,14,10
2251,"2018-03-12",7,2,1219730,20,7
2252,"2018-03-12",1,1,400512,4,3
2253,"2018-03-13",6,3,1646556,2,7
2254,"2018-03-13",3,3,603780,35,3
2255,"2018-03-13",3,1,1171418,10,4
2256,"2018-03-14",5,4,764115,20,4
2257,"2018-03-14",6,2,1611708,32,8
2258,"2018-03-15",1,4,358620,30,7
2259,"2018-03-16",3,2,1413698,32,5
2260,"2018-03-16",3,4,743265,43,7
2261,"2018-03-17",5,1,435333,8,8
2262,"2018-03-17",6,3,1685729,30,7
2263,"2018-03-17",4,3,1550780,19,8
2264,"2018-03-17",5,1,1456858,30,1
2265,"2018-03-18",2,3,948832,39,4
2266,"2018-03-18",3,2,2797050,19,10
2267,"2018-03-18",2,4,776442,21,4
2268,"2018-03-18",1,2,885998,36,4
2269,"2018-03-20",5,3,867465,1,7
2270,"2018-03-20",3,2,823150,23,9
2271,"2018-03-20",2,2,1501650,8,10
2272,"2018-03-21",2,3,926350,42,10
2273,"2018-03-22",6,3,1396200,34,2
2274,"2018-03-23",1,1,978120,9,5
2275,"2018-03-23",4,3,461130,19,1
2276,"2018-03-23",4,4,2145315,37,2
2277,"2018-03-23",3,2,2034042,41,9
2278,"2018-03-23",3,3,2427558,5,2
2279,"2018-03-25",3,3,328482,8,4
2280,"2018-03-25",1,3,1442460,38,5
2281,"2018-03-25",4,4,1558036,21,8
2282,"2018-03-26",4,3,385396,39,10
2283,"2018-03-26",3,2,238014,38,10
2284,"2018-03-26",2,2,433370,11,10
2285,"2018-03-27",6,2,875336,11,5
2286,"2018-03-27",2,1,780516,21,3
2287,"2018-03-27",4,3,1690730,37,3
2288,"2018-03-27",5,2,780148,20,1
2289,"2018-03-28",5,4,882783,12,5
2290,"2018-03-28",6,1,950891,30,10
2291,"2018-03-28",6,2,1227937,38,2
2292,"2018-03-28",4,4,1490930,6,8
2293,"2018-03-29",2,3,828138,41,4
2294,"2018-03-29",4,3,485520,39,9
2295,"2018-03-29",2,4,1425690,32,5
2296,"2018-03-29",4,3,746940,3,3
2297,"2018-03-29",4,1,771292,8,3
2298,"2018-03-29",3,3,733134,15,6
2299,"2018-03-30",5,2,403727,31,2
2300,"2018-03-30",3,3,1213312,13,9
2301,"2018-03-30",4,3,1760920,39,8
2302,"2018-03-31",4,3,978588,10,3
2303,"2018-03-31",5,2,595660,5,4
2304,"2018-04-01",2,4,779220,35,6
2305,"2018-04-01",4,4,1071720,28,6
2306,"2018-04-01",6,1,1267950,49,3
2307,"2018-04-02",2,3,1405404,33,8
2308,"2018-04-02",2,1,2598516,8,6
2309,"2018-04-02",1,3,2236490,6,1
2310,"2018-04-03",4,2,593352,33,9
2311,"2018-04-03",4,2,770800,30,2
2312,"2018-04-04",1,2,1189377,26,7
2313,"2018-04-04",4,2,418610,32,7
2314,"2018-04-04",4,4,1475136,23,6
2315,"2018-04-04",2,1,412272,15,4
2316,"2018-04-04",1,2,1789185,42,6
2317,"2018-04-05",1,3,737635,37,2
2318,"2018-04-05",4,3,809080,36,5
2319,"2018-04-06",6,1,313537,25,8
2320,"2018-04-06",3,3,704894,32,5
2321,"2018-04-06",4,3,407044,20,7
2322,"2018-04-06",4,4,402885,45,4
2323,"2018-04-06",2,3,1058628,41,10
2324,"2018-04-07",6,2,1400308,38,7
2325,"2018-04-07",1,4,711199,33,10
2326,"2018-04-07",4,2,729444,18,9
2327,"2018-04-08",5,3,1240827,35,8
2328,"2018-04-08",2,4,1276600,15,10
2329,"2018-04-09",2,3,1772840,39,3
2330,"2018-04-09",1,3,1026596,19,6
2331,"2018-04-09",1,1,1901536,15,2
2332,"2018-04-09",5,1,984780,11,9
2333,"2018-04-10",5,1,973890,27,10
2334,"2018-04-10",5,4,1781568,16,6
2335,"2018-04-11",3,2,1944570,1,4
2336,"2018-04-11",5,4,1192401,42,2
2337,"2018-04-11",2,4,1826938,49,2
2338,"2018-04-12",5,2,960960,28,3
2339,"2018-04-13",2,1,958151,31,1
2340,"2018-04-13",4,3,1670116,45,4
2341,"2018-04-14",6,2,1282820,18,10
2342,"2018-04-14",4,1,1386164,6,6
2343,"2018-04-15",6,1,971100,9,5
2344,"2018-04-17",3,2,1085160,13,3
2345,"2018-04-17",3,4,673552,43,4
2346,"2018-04-18",5,1,1258972,9,7
2347,"2018-04-18",3,2,886215,4,6
2348,"2018-04-18",4,1,652190,21,10
2349,"2018-04-19",4,2,668322,3,10
2350,"2018-04-19",3,1,433008,21,10
2351,"2018-04-19",1,1,559206,18,8
2352,"2018-04-19",2,3,1690164,24,2
2353,"2018-04-19",3,4,745600,35,4
2354,"2018-04-19",4,1,224304,6,5
2355,"2018-04-19",4,4,1504823,13,6
2356,"2018-04-20",1,2,1777866,25,3
2357,"2018-04-20",5,2,622200,43,1
2358,"2018-04-20",4,2,1567020,30,9
2359,"2018-04-22",4,2,1363352,25,9
2360,"2018-04-22",6,3,1203524,42,6
2361,"2018-04-23",2,4,2136182,36,7
2362,"2018-04-23",5,3,1359677,6,9
2363,"2018-04-24",1,3,2398682,40,10
2364,"2018-04-25",1,2,533680,6,1
2365,"2018-04-25",2,3,1794807,3,4
2366,"2018-04-25",1,3,1716390,25,6
2367,"2018-04-26",2,3,2047761,12,8
2368,"2018-04-26",4,1,1024698,9,2
2369,"2018-04-26",6,1,464577,15,2
2370,"2018-04-26",6,1,580800,9,1
2371,"2018-04-26",4,1,2364390,23,2
2372,"2018-04-27",2,2,1548800,42,1
2373,"2018-04-27",6,4,1996000,16,6
2374,"2018-04-28",6,1,1264310,13,10
2375,"2018-04-28",2,2,686826,23,4
2376,"2018-04-28",4,3,2813776,7,3
2377,"2018-04-28",1,2,984369,8,10
2378,"2018-04-29",2,4,1538256,20,1
2379,"2018-04-29",6,4,1220454,45,4
2380,"2018-04-29",6,3,1953742,28,5
2381,"2018-04-29",1,2,1921260,43,5
2382,"2018-04-30",4,4,749472,28,4
2383,"2018-04-30",5,2,1002500,6,1
2384,"2018-04-30",4,2,680043,3,5
2385,"2018-04-30",5,4,1769644,12,5
2386,"2018-04-30",6,1,1211184,9,4
2387,"2018-05-01",4,2,1784580,10,10
2388,"2018-05-02",1,1,594130,25,10
2389,"2018-05-02",2,2,2281250,6,5
2390,"2018-05-02",4,1,1853390,34,8
2391,"2018-05-05",4,4,1591344,28,5
2392,"2018-05-05",3,1,783380,21,7
2393,"2018-05-06",6,3,2072692,34,4
2394,"2018-05-06",5,2,708795,31,2
2395,"2018-05-07",6,3,2585100,6,2
2396,"2018-05-08",2,4,1602930,40,5
2397,"2018-05-09",1,4,2001280,38,6
2398,"2018-05-09",1,3,506184,27,2
2399,"2018-05-09",6,3,729280,33,9
2400,"2018-05-09",4,1,831896,4,5
2401,"2018-05-10",2,2,2144448,12,6
2402,"2018-05-10",4,1,360942,31,5
2403,"2018-05-10",3,1,1819950,2,3
2404,"2018-05-10",3,2,1356498,15,5
2405,"2018-05-11",1,4,1371720,28,1
2406,"2018-05-11",4,3,1840571,6,6
2407,"2018-05-11",2,4,560170,17,7
2408,"2018-05-11",6,3,817094,9,8
2409,"2018-05-11",4,1,1790490,37,4
2410,"2018-05-12",1,3,615663,29,1
2411,"2018-05-12",5,3,1163388,16,7
2412,"2018-05-13",2,2,1802993,36,7
2413,"2018-05-13",4,3,499380,45,8
2414,"2018-05-13",3,1,2203004,4,4
2415,"2018-05-13",3,2,2200405,5,2
2416,"2018-05-13",4,2,832529,7,4
2417,"2018-05-14",2,2,1113016,41,6
2418,"2018-05-15",5,2,853370,29,8
2419,"2018-05-15",3,1,1214576,46,9
2420,"2018-05-15",6,1,1099024,3,5
2421,"2018-05-16",5,3,248283,35,9
2422,"2018-05-16",5,3,2370200,19,2
2423,"2018-05-17",3,2,1294176,6,8
2424,"2018-05-17",3,4,1752975,27,7
2425,"2018-05-17",4,4,2603190,35,6
2426,"2018-05-17",4,2,2320565,37,2
2427,"2018-05-18",1,4,928041,7,9
2428,"2018-05-18",5,1,2268076,18,3
2429,"2018-05-18",4,2,2682225,1,4
2430,"2018-05-18",4,2,2037420,20,9
2431,"2018-05-19",4,1,2303500,4,9
2432,"2018-05-19",2,4,1699168,7,10
2433,"2018-05-19",6,2,1315846,49,10
2434,"2018-05-20",4,3,1112010,41,7
2435,"2018-05-21",1,1,822625,10,5
2436,"2018-05-22",4,2,380274,30,2
2437,"2018-05-22",4,3,1927770,45,9
2438,"2018-05-23",6,1,818505,25,2
2439,"2018-05-23",6,4,379905,29,10
2440,"2018-05-23",5,2,2336590,11,4
2441,"2018-05-24",6,4,1381104,20,1
2442,"2018-05-24",2,1,786320,13,4
2443,"2018-05-24",6,2,1682260,18,2
2444,"2018-05-25",3,3,795318,36,8
2445,"2018-05-25",1,1,1466058,34,4
2446,"2018-05-25",6,2,1162788,30,3
2447,"2018-05-25",6,2,922200,29,4
2448,"2018-05-26",2,3,328720,12,6
2449,"2018-05-26",4,4,2203620,9,4
2450,"2018-05-26",1,2,1524898,13,1
2451,"2018-05-27",3,4,458640,16,5
2452,"2018-05-27",4,1,825518,11,8
2453,"2018-05-27",2,3,1438226,1,10
2454,"2018-05-28",4,1,419250,4,10
2455,"2018-05-28",4,3,1410370,9,9
2456,"2018-05-28",4,4,916500,29,9
2457,"2018-05-29",6,1,1305720,43,8
2458,"2018-05-29",4,3,685368,21,8
2459,"2018-05-29",4,1,1097010,36,5
2460,"2018-05-30",4,4,2017268,15,2
2461,"2018-05-30",1,2,1342278,43,8
2462,"2018-05-30",6,1,1044762,4,2
2463,"2018-05-31",6,2,1026300,28,7
2464,"2018-05-31",4,3,1843694,44,9
2465,"2018-05-31",5,1,1107028,17,3
2466,"2018-05-31",3,3,696696,15,2
2467,"2018-05-31",6,1,1705760,26,5
2468,"2018-06-01",6,4,360696,38,5
2469,"2018-06-01",4,4,1616680,41,8
2470,"2018-06-01",1,2,616878,19,9
2471,"2018-06-02",1,3,1126951,46,2
2472,"2018-06-02",3,3,1068376,22,1
2473,"2018-06-02",1,4,1251828,43,8
2474,"2018-06-03",2,1,1199394,40,2
2475,"2018-06-03",6,1,1344024,31,3
2476,"2018-06-03",2,3,1397060,30,10
2477,"2018-06-03",4,1,1363411,37,9
2478,"2018-06-03",4,2,2353176,7,8
2479,"2018-06-03",1,3,395879,38,10
2480,"2018-06-03",1,3,405324,25,6
2481,"2018-06-03",3,1,1637515,25,9
2482,"2018-06-03",5,4,984915,2,10
2483,"2018-06-04",5,2,1447316,14,9
2484,"2018-06-04",2,1,1342278,23,5
2485,"2018-06-04",5,3,2632500,44,9
2486,"2018-06-05",4,2,1147585,43,8
2487,"2018-06-05",4,2,378359,24,2
2488,"2018-06-05",4,3,2380170,40,8
2489,"2018-06-06",4,1,2211294,38,6
2490,"2018-06-07",5,3,2693026,33,2
2491,"2018-06-07",2,2,1368480,33,4
2492,"2018-06-07",2,2,872280,22,6
2493,"2018-06-07",5,3,1149897,36,9
2494,"2018-06-08",4,2,745822,16,1
2495,"2018-06-08",6,2,918652,22,8
2496,"2018-06-08",6,4,701492,13,9
2497,"2018-06-08",2,3,936187,1,2
2498,"2018-06-08",6,4,1102500,42,8
2499,"2018-06-08",2,1,1443750,47,4
2500,"2018-06-08",3,4,1204005,14,6
2501,"2018-06-08",4,2,2069529,1,5
2502,"2018-06-10",4,3,422750,33,2
2503,"2018-06-10",1,2,2717634,5,9
2504,"2018-06-10",2,4,2090340,9,7
2505,"2018-06-11",3,1,2235367,44,5
2506,"2018-06-12",2,2,1027180,33,6
2507,"2018-06-12",3,1,958563,6,6
2508,"2018-06-12",4,2,1267452,6,10
2509,"2018-06-13",5,3,1166860,45,7
2510,"2018-06-13",4,4,954986,5,5
2511,"2018-06-13",1,1,797215,33,1
2512,"2018-06-13",6,3,2384480,1,9
2513,"2018-06-14",4,4,887940,20,3
